state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,amount_basis,round_amount,initiative,activity_type_raw,determination_basis,recipient_type_rule,source_archive_path,basis_type,verified_by,verified_basis
MI,11,Michigan Health Information Network (MiHIN),1450000,VENDOR_OR_CONTRACTOR,No,"MDHHS RHTP subrecipient, Interoperability in Action Initiative -- Rural Data Integration and Infrastructure Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,MEDIUM,,Rural Data Integration and Infrastructure Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Interoperability in Action Initiative,Rural Data Integration and Infrastructure Fund,"RECIPIENT TYPE VERIFIED (session 49): VENDOR_OR_CONTRACTOR. Basis (ORG_WEBSITE, MPB): Verified on website: https://sckhealth.org/ flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,ORG_WEBSITE,MPB,Verified on website: https://sckhealth.org/
MI,12,Michigan Health Information Network (MiHIN),850000,VENDOR_OR_CONTRACTOR,No,"MDHHS RHTP subrecipient, Interoperability in Action Initiative -- Rural Interoperability and Governance Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,MEDIUM,,Rural Interoperability and Governance Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Interoperability in Action Initiative,Rural Interoperability and Governance Fund,"RECIPIENT TYPE VERIFIED (session 49): VENDOR_OR_CONTRACTOR. Basis (ORG_WEBSITE, MPB): Verified on website: https://sckhealth.org/ flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,ORG_WEBSITE,MPB,Verified on website: https://sckhealth.org/
MI,13,Michigan Primary Care Association (MPCA),2000000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Interoperability in Action Initiative -- Rural Data Integration and Infrastructure Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,MEDIUM,,Rural Data Integration and Infrastructure Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Interoperability in Action Initiative,Rural Data Integration and Infrastructure Fund,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (ORG_WEBSITE, MPB): Verified on website: https://www.mpca.net/ flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,ORG_WEBSITE,MPB,Verified on website: https://www.mpca.net/
MI,14,MyMichigan Health (EMS - Chronic Disease),182197,HOSPITAL_OR_SYSTEM,Yes,"MDHHS RHTP subrecipient, Interoperability in Action Initiative -- Rural Data Integration and Infrastructure Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,EMS_OR_PSAP,LOW,,Rural Data Integration and Infrastructure Fund,BP1,DIRECT,Yes,NAMED_HOSPITAL,,STATED_PER_RECIPIENT,,Interoperability in Action Initiative,Rural Data Integration and Infrastructure Fund,"RECIPIENT TYPE VERIFIED (session 49): HOSPITAL_OR_SYSTEM. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): MyMichigan Health (formerly MidMichigan Health), nonprofit hospital system; this award is for its EMS/chronic disease work. [Org type from general knowledge; URL is the award source.] flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: MDHHS's parenthetical is the PROJECT, not the recipient's form; the §8 activity token would type the recipient EMS_OR_PSAP, which is §0.3a's error. Form not stated by the source -> §8 fallback. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,"Claude, run by IN","MyMichigan Health (formerly MidMichigan Health), nonprofit hospital system; this award is for its EMS/chronic disease work. [Org type from general knowledge; URL is the award source.]"
MI,15,National Jewish Health (Quitlink),435000,VENDOR_OR_CONTRACTOR,No,"MDHHS RHTP subrecipient, Interoperability in Action Initiative -- Rural Data Integration and Infrastructure Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Rural Data Integration and Infrastructure Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Interoperability in Action Initiative,Rural Data Integration and Infrastructure Fund,"RECIPIENT TYPE VERIFIED (session 49): VENDOR_OR_CONTRACTOR. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): National Jewish Health (Denver) is a nonprofit respiratory hospital and research center; here it is paid to run the Michigan tobacco quitline (Quitlink), i.e., a service contractor. Classified by function; by legal form it would be HOSPITAL_OR_SYSTEM. [Org type from general knowledge; URL is the award source.] flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,"Claude, run by IN","National Jewish Health (Denver) is a nonprofit respiratory hospital and research center; here it is paid to run the Michigan tobacco quitline (Quitlink), i.e., a service contractor. Classified by function; by legal form it would be HOSPITAL_OR_SYSTEM. [Org type from general knowledge; URL is the award source.]"
MI,16,Public Health of Delta-Menominee,145455,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"MDHHS RHTP subrecipient, Interoperability in Action Initiative -- Rural Access and Connectivity Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,LOCAL_GOVT_OR_PUBLIC_HEALTH,HIGH,,Rural Access and Connectivity Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Interoperability in Action Initiative,Rural Access and Connectivity Fund,"Recipient name rule: a health department, or a body named Public Health <place>: a local public health body. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,17,Superior Health Foundation,1615000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Interoperability in Action Initiative -- Rural Data Integration and Infrastructure Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Rural Data Integration and Infrastructure Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Interoperability in Action Initiative,Rural Data Integration and Infrastructure Fund,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, IN): 501(c)(3) health conversion foundation (EIN 20-3615349) that makes grants across Michigan's Upper Peninsula flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,IN,501(c)(3) health conversion foundation (EIN 20-3615349) that makes grants across Michigan's Upper Peninsula
MI,18,Tuscola County Health Department,195455,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"MDHHS RHTP subrecipient, Interoperability in Action Initiative -- Rural Access and Connectivity Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,LOCAL_GOVT_OR_PUBLIC_HEALTH,HIGH,,Rural Access and Connectivity Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Interoperability in Action Initiative,Rural Access and Connectivity Fund,"Recipient name rule: county or city health department, a local public health body. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,19,University of Michigan: Michigan Emergency Department Improvement Collaborative (MEDIC),300000,UNIVERSITY_OR_AHC,No,"MDHHS RHTP subrecipient, Interoperability in Action Initiative -- Rural Data Integration and Infrastructure Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,UNIVERSITY_OR_AHC,HIGH,,Rural Data Integration and Infrastructure Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Interoperability in Action Initiative,Rural Data Integration and Infrastructure Fund,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,20,"Upper Peninsula Health Care Solutions, Inc.",1500000,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Interoperability in Action Initiative -- Rural Data Integration and Infrastructure Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Rural Data Integration and Infrastructure Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Interoperability in Action Initiative,Rural Data Integration and Infrastructure Fund,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, IN): A 501(c)(3) nonprofit network of U.P. hospitals. It runs shared services for its members, including joint purchasing, mobile MRI, Project ECHO, and the Upper Peninsula Health Information Exchange. It does not operate a hospital itself. flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,IN,"A 501(c)(3) nonprofit network of U.P. hospitals. It runs shared services for its members, including joint purchasing, mobile MRI, Project ECHO, and the Upper Peninsula Health Information Exchange. It does not operate a hospital itself."
MI,21,Alcona Health Center,76923,FQHC_OR_RHC,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,MEDIUM,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"RECIPIENT TYPE VERIFIED (session 49): FQHC_OR_RHC. Basis (ORG_WEBSITE, Claude, run by IN): HRSA-funded FQHC (Alcona Health Center, northeast lower Michigan). https://nachc.org/wp-content/uploads/2025/01/MI01.pdf flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,ORG_WEBSITE,"Claude, run by IN","HRSA-funded FQHC (Alcona Health Center, northeast lower Michigan). https://nachc.org/wp-content/uploads/2025/01/MI01.pdf"
MI,22,Alcona Health Center,83339,FQHC_OR_RHC,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,MEDIUM,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"RECIPIENT TYPE VERIFIED (session 49): FQHC_OR_RHC. Basis (ORG_WEBSITE, Claude, run by IN): HRSA-funded FQHC (Alcona Health Center, northeast lower Michigan). https://nachc.org/wp-content/uploads/2025/01/MI01.pdf flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,ORG_WEBSITE,"Claude, run by IN","HRSA-funded FQHC (Alcona Health Center, northeast lower Michigan). https://nachc.org/wp-content/uploads/2025/01/MI01.pdf"
MI,23,Alger-Marquette Community Action Board,89519,NONPROFIT_CBO,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Chronic Disease Collaborative Care Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Chronic Disease Collaborative Care Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Chronic Disease Collaborative Care Fund,"RECIPIENT TYPE VERIFIED (session 49): NONPROFIT_CBO. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Community action agency for Alger and Marquette counties. [Org type from general knowledge; URL is the award source.] flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,"Claude, run by IN",Community action agency for Alger and Marquette counties. [Org type from general knowledge; URL is the award source.]
MI,24,"Baldwin Family Health Care, DBA Family Health Care",76923,FQHC_OR_RHC,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"RECIPIENT TYPE VERIFIED (session 49): FQHC_OR_RHC. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Family Health Care (Baldwin/White Cloud), an FQHC. [Org type from general knowledge; URL is the award source.] flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,"Claude, run by IN","Family Health Care (Baldwin/White Cloud), an FQHC. [Org type from general knowledge; URL is the award source.]"
MI,25,Benzie-Leelanau District Health Department,83333,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,LOCAL_GOVT_OR_PUBLIC_HEALTH,HIGH,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"Recipient name rule: a health department, or a body named Public Health <place>: a local public health body. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,26,Berrien County Health Department,150000,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Chronic Disease Collaborative Care Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,LOCAL_GOVT_OR_PUBLIC_HEALTH,HIGH,,Chronic Disease Collaborative Care Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Chronic Disease Collaborative Care Fund,"Recipient name rule: county or city health department, a local public health body. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,27,Calhoun Intermediate School District,208333,SCHOOL_OR_DISTRICT,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,SCHOOL_OR_DISTRICT,HIGH,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"Recipient name rule: name states a school system. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,28,Central Michigan University (CMU) Rural Health Excellence Institute,50000,UNIVERSITY_OR_AHC,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Chronic Disease Collaborative Care Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,UNIVERSITY_OR_AHC,HIGH,,Chronic Disease Collaborative Care Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Chronic Disease Collaborative Care Fund,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",PATTERN,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,,,
MI,29,Cherry Health Heart of the City Health Center,76923,FQHC_OR_RHC,No,"MDHHS RHTP subrecipient, Transforming Rural Health Through Partnerships Initiative -- Collaborative Care Integration and Sustainability Fund. On the roster as of 2026-07-10 and 2026-08-31; MDHHS states the amount is contingent on CMS approval.",Yes,No,FY2026,RHTP Subrecipients -- Michigan Department of Health and Human Services,https://www.michigan.gov/mdhhs/assistance-programs/medicaid/rural-health-transformation-program/rhtp-subrecipients,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,NONPROFIT_CBO,LOW,,Collaborative Care Integration and Sustainability Fund,BP1,NON_HOSPITAL,,NOT_HOSPITAL,,STATED_PER_RECIPIENT,,Transforming Rural Health Through Partnerships Initiative,Collaborative Care Integration and Sustainability Fund,"RECIPIENT TYPE VERIFIED (session 49): FQHC_OR_RHC. Basis (GENERAL_KNOWLEDGE, Claude, run by IN): Cherry Health, an FQHC network (Grand Rapids); Heart of the City is its main site. [Org type from general knowledge; URL is the award source.] flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because the flow half of it may still hold and §2.1 says a correction shows what moved: Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/MI/2026-09-24_mi_rhtp_subrecipients.html,GENERAL_KNOWLEDGE,"Claude, run by IN","Cherry Health, an FQHC network (Grand Rapids); Heart of the City is its main site. [Org type from general knowledge; URL is the award source.]"
