state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,county,provider_type,round_name,notice_date,source_archive_path,row_in_pool
IA,11,CHI Health Missouri Valley,,NONPROFIT_CBO,No,"Provider type: Clinical RN. County: Harrison. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Harrison,Clinical RN,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,11
IA,12,Clarke County Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: MD/DO. County: Clarke. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Clarke,MD/DO,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,12
IA,13,"Community Health Care, Inc.",,NONPROFIT_CBO,No,"Provider type: Family Medicine Nurse Practitioner. County: Muscatine. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_MISSING;RECIPIENT_TYPE_INFERRED,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Muscatine,Family Medicine Nurse Practitioner,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,13
IA,14,"Community Health Centers of Southeastern Iowa, Inc",,FQHC_OR_RHC,No,"Provider type: Pediatrician, MD or DO. County: Des Moines. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: community/primary health center.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: community/primary health center. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Des Moines,"Pediatrician, MD or DO",Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,14
IA,15,"Community Health Centers of Southeastern Iowa, Inc",,FQHC_OR_RHC,No,"Provider type: Pediatric PA. County: Des Moines. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: community/primary health center.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: community/primary health center. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Des Moines,Pediatric PA,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,15
IA,16,"Community Health Centers of Southeastern Iowa, Inc",,FQHC_OR_RHC,No,"Provider type: Pediatrician, MD or DO. County: Lee. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: community/primary health center.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: community/primary health center. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Lee,"Pediatrician, MD or DO",Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,16
IA,17,"Community Health Centers of Southeastern Iowa, Inc",,FQHC_OR_RHC,No,"Provider type: Pediatric Physician Assistant (PA). County: Lee. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: community/primary health center.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: community/primary health center. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Lee,Pediatric Physician Assistant (PA),Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,17
IA,18,Crawford County Memorial Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: Family Medicine Physician. County: Crawford. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Crawford,Family Medicine Physician,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,18
IA,19,Dallas County Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: Psychiatric Mental Health Nurse Practitioner. County: Dallas. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Dallas,Psychiatric Mental Health Nurse Practitioner,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,19
IA,20,Davis County Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: (PMHNP) Physician. County: Davis. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Davis,(PMHNP) Physician,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,20
IA,21,Decatur County Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: Registered Nurse (RN) or ARNP. County: Decatur. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Decatur,Registered Nurse (RN) or ARNP,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,21
IA,22,Decatur County Hospital,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: MD/DO. County: Decatur. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a hospital.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a hospital. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Decatur,MD/DO,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,22
IA,23,Floyd County Medical Center,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: MD/DO. County: Floyd. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a medical center.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a medical center. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Floyd,MD/DO,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,23
IA,24,Floyd County Medical Center,,HOSPITAL_OR_SYSTEM,Yes,"Provider type: Physician Assistant. County: Floyd. Published by Iowa HHS as a Notice of Intent to Award, linked from the ""Where to Find Funding Awardees"" section of its Healthy Hometowns page. THE NOTICE PUBLISHES NO AMOUNT FOR ANY RECIPIENT: the only dollar figure it carries is in its CMS financial-assistance footer, whose tier changes between Iowa's February and June notices (§0.2), so no figure is attributed to this row and none is divided (§6.2). It is an INTENT, in the notice's own words: ""this Notice does NOT constitute the formation of a contract ... The bidder shall not acquire any legal or equitable rights relative to the contract services until a contract is executed.""",Yes,No,2026,"Iowa HHS Notice of Intent to Award, RFP #PHTHORC26010 Best and Brightest - Rural Healthcare Workforce Recruitment",https://hhs.iowa.gov/media/18094/download?inline,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03z_ia_year1_awardees.R,,,,,Recipient name rule: name states a medical center.,MEDIUM,AMOUNT_MISSING,PHTHORC26010,BP1 (12/29/2025 - 10/30/2026),DIRECT,Yes,NAMED_HOSPITAL,,Recipient name rule: name states a medical center. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount.,"Iowa publishes NO per-recipient amount. The notice's only dollar figure is its CMS footer, and that footer carries the RFP's pool in Iowa's Jan/Feb notices and the STATE ALLOTMENT in its June ones, so it is recorded per document in ia_notice_footers.csv and never attached to a recipient (§0.2, §6.2).",Floyd,Physician Assistant,Best and Brightest - Rural Healthcare Workforce Recruitment,2026-01-30,data/evidence/IA/2026-01-30_ia_noia_phthorc26010_best_and_brightest_rural_healthcare_workforc.pdf,24
