state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,flow_type,hospital_benefiting,determination_basis,source_archive_path,recipient_names_source_url,amount_basis,amount_precision,disbursement_status,classification_rule,activity_type_raw,app_id,project_type,initiative_raw,project_title,project_summary,service_area,organization_type_raw,notification_date
AK,11,Alaska Coalition on Housing and Homelessness,1090860.21,NONPROFIT_CBO,No,Implementation | Healthy Communities | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-017, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Communities,BP1-IA-017,Implementation,Healthy Communities,Update of the Alaska Homeless Management Information System for Data Sharing with the Department of Health,"The Alaska Coalition on Housing and Homelessness proposes to update the Alaska Homeless Management Information System to improve its ability to securely integrate and exchange data with health systems. Currently the data system is not able to share or compare data with other data systems. The goal is to strengthen care coordination between housing and healthcare services, improve data matching capabilities and support better understanding of health needs among people experiencing homelessness. The coalition serves approximately 15,000 individuals experiencing homelessness statewide every year.",Statewide,"Non-Profit, Social Service, or Community Based Organization",2026-08-21
AK,12,Alaska Eating Disorders Alliance,383737,NONPROFIT_CBO,No,Implementation | Health Care Access | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-019, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-019,Implementation,Health Care Access,Strengthening Alaska’s Eating Disorders Continuum of Care,"Alaska Eating Disorders Alliance proposes to strengthen Alaska's eating disorder continuum of care by expanding prevention and provider and parent education, patient navigation, and recovery support statewide. Eating disorders are among the most lethal mental health conditions, yet Alaska lacks the trained workforce, care pathways, and recovery infrastructure needed to identify and treat them. This project will address the most critical gaps and continue to build infrastructure across prevention, treatment, and aftercare for Alaskans statewide.",Statewide,"Non-Profit, Social Service, or Community Based Organization",2026-08-21
AK,13,Alaska Hospital & Healthcare Association,358271.87,NONPROFIT_CBO,No,Implementation | Healthy Beginnings | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Association,MEDIUM,AMOUNT_PRELIMINARY,IN_KIND_BENEFIT,Yes,"The state's own Organization Type field states 'Association'. §10.2 IN_KIND_BENEFIT: the recipient is not a hospital and keeps the funds, and the source names hospitals among the parties the funded work serves. These dollars must never enter a 'funds distributed to hospitals' total; they are kept visible rather than discarded. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-021, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Beginnings,BP1-IA-021,Implementation,Healthy Beginnings,Essential Obstetric Skill Sustainability: A Rural Alaska Simulation Initiative,Alaska Hospital and Healthcare Association proposes establishing a mobile itinerant clinical training program and distributing localized simulation kits to address the critical gap in emergency obstetric readiness and stabilization across rural healthcare facilities for frontier Alaskan communities.,Statewide,Association,2026-08-21
AK,14,Alaska Housing Finance Corporation,2000000,LOCAL_GOVT_OR_PUBLIC_HEALTH,No,Implementation | Strengthen Workforce | Aleutians East Borough; Aleutians West Census Area; Bethel Census Area; Bristol Bay Borough; Chugach Census Area; Copper River Census Area; Denali Borough; Dillingham Census Area; Haines Borough; Hoonah-Angoon Census Area; Kenai Peninsula Borough; Ketchikan Gateway Borough; Kodiak Island Borough; Kusilvak Census Area; Lake and Peninsula Borough; Nome Census Area; North Slope Borough; Northwest Arctic Borough; Petersburg Borough; Prince of Wales-Hyder Census Area; Sitka (City and Borough); Skagway (Municipality); Southeast Fairbanks Census Area; Wrangell (City and Borough); Yakutat (City and Borough); Yukon-Koyukuk Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Public Corporation,MEDIUM,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Public Corporation'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-024, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Strengthen Workforce,BP1-IA-024,Implementation,Strengthen Workforce,Healthcare Workforce Housing Catalyst,"Alaska Housing Finance Corporation proposes offering flexible housing assistance for up to 150 healthcare workers in 5 communities with 10,000 or fewer people that are located off the road system. This assistance will be for healthcare workers new to the community and can be used for up to $1,000 / month rent or homeowner assistance for 12 months as a continually employed healthcare worker. The assistance can flex from rental to homeowner assistance during the service period and will help recruit and retain new healthcare workers struggling with housing availability and costs.",Aleutians East Borough; Aleutians West Census Area; Bethel Census Area; Bristol Bay Borough; Chugach Census Area; Copper River Census Area; Denali Borough; Dillingham Census Area; Haines Borough; Hoonah-Angoon Census Area; Kenai Peninsula Borough; Ketchikan Gateway Borough; Kodiak Island Borough; Kusilvak Census Area; Lake and Peninsula Borough; Nome Census Area; North Slope Borough; Northwest Arctic Borough; Petersburg Borough; Prince of Wales-Hyder Census Area; Sitka (City and Borough); Skagway (Municipality); Southeast Fairbanks Census Area; Wrangell (City and Borough); Yakutat (City and Borough); Yukon-Koyukuk Census Area,Public Corporation,2026-08-21
AK,15,Alaska Jewish Campus,1557975,NONPROFIT_CBO,No,Implementation | Healthy Beginnings | Anchorage (Municipality),Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-026, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Beginnings,BP1-IA-026,Implementation,Healthy Beginnings,Alaska Friendship Circle All-Inclusive Early Childhood Play Center & Programming,"The Alaska Jewish Campus proposes developing an inclusive, indoor early-childhood play center, enhancing the existing Outdoor Play Center and providing year-round warm, safe, accessible opportunities for play, movement, and social connection, addressing the shortage of inclusive recreation and developmental support opportunities for young children with disabilities and their families. Open to the public, free of charge, the Play Center serves children from Anchorage, Mat-Su and visitors from across Alaska.",Anchorage (Municipality),"Non-Profit, Social Service, or Community Based Organization",2026-08-21
AK,16,Alaska Native Tribal Health Consortium,638858,TRIBAL_ORG,No,Implementation | Spark Technology and Innovation | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization; Tribal Health Organization",HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,NON_HOSPITAL,No,"The state's own Organization Type field states 'Tribal Health Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-035, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (HOSPITAL_OR_SYSTEM / TRIBAL_ORG). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Spark Technology and Innovation,BP1-IA-035,Implementation,Spark Technology and Innovation,Compatibility Assessment for Wireless Wearable Technology for Continuous Vital Sign Monitoring,"The Alaska Native Tribal Health Consortium (ANTHC) proposes to evaluate wireless wearable technology for continuous patient vital-sign monitoring and to pilot it on a single inpatient unit, addressing the gap in continuous monitoring at rural facilities where intermittent manual vital-sign checks can leave early patient deterioration undetected, for Alaska Native and rural residents served across the Alaska Tribal Health System.",Statewide,"Non-Profit, Social Service, or Community Based Organization; Tribal Health Organization",2026-08-21
AK,17,Alaska Native Tribal Health Consortium,295994,HOSPITAL_OR_SYSTEM,Yes,Implementation | Strengthen Workforce | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Behavioral health/substance use disorder treatment; Clinic; Hospital (all types); Maternal health; Pharmacy; Specialist; Tribal Health Organization,HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,DIRECT,Yes,"The state's own Organization Type field states 'Hospital (all types)'. §10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-033, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (HOSPITAL_OR_SYSTEM / TRIBAL_ORG). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Strengthen Workforce,BP1-IA-033,Implementation,Strengthen Workforce,ANTHC-UW Emergency Medicine Residency and Faculty Strengthening Program,"The Alaska Native Tribal Health Consortium (ANTHC) proposes to expand its existing partnership with the University of Washington (UW) to establish a statewide Emergency Medicine (EM) Residency Elective and Faculty Exchange Program in Alaska. In Alaska’s rural communities, hospital emergency departments are often staffed by physicians without residency training in EM, leading to disparities in patient health outcomes. This initiative will strengthen the healthcare workforce by improving access to emergency medical care for patients and supporting the training and retention of EM physicians.",Statewide,Behavioral health/substance use disorder treatment; Clinic; Hospital (all types); Maternal health; Pharmacy; Specialist; Tribal Health Organization,2026-08-21
AK,18,Alaska Stroke Coalition,3156626,NONPROFIT_CBO,No,Implementation | Spark Technology and Innovation | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,IN_KIND_BENEFIT,Yes,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 IN_KIND_BENEFIT: the recipient is not a hospital and keeps the funds, and the source names hospitals among the parties the funded work serves. These dollars must never enter a 'funds distributed to hospitals' total; they are kept visible rather than discarded. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-042, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Spark Technology and Innovation,BP1-IA-042,Implementation,Spark Technology and Innovation,Statewide Deployment of Clinical AI Decision Support Network Across Alaska Hospitals,"Alaska Stroke Coalition proposes a statewide AI imaging network across 21 acute care hospitals that pairs broad multi-pathology triage with advanced stroke imaging, so every site — urban or rural — receives the same rapid interpretation support for time-critical findings: stroke, hemorrhage, pulmonary embolism, aortic and spinal injury. Utilizing two complementary, cloud-based platforms that run on existing PACS without new imaging hardware — diagnostic breadth everywhere, plus the stroke depth needed to treat and transfer faster, while surfacing incidental findings for earlier intervention.",Statewide,"Non-Profit, Social Service, or Community Based Organization",2026-08-21
AK,19,Aleutian Pribilof Islands Association,249806.42,TRIBAL_ORG,No,Implementation | Health Care Access | Aleutians West Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Tribal Health Organization,HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,NON_HOSPITAL,No,"The state's own Organization Type field states 'Tribal Health Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-044, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (FQHC_OR_RHC / TRIBAL_ORG). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-044,Implementation,Health Care Access,APIA Facility Renovation and Community Wellness Enhancement (Anchorage and Unalaska),"Aleutian Pribilof Islands Association proposes to establish and expand primary care, behavioral health, and wellness services by improving clinical and community health spaces for Alaska Native people in remote Aleutian and Pribilof Islands communities, including Unalaska and Anchorage. The project will renovate and reconfigure office layouts to create private, functional, and secure spaces for health and social services. This will improve delivery of primary care coordination, behavioral health, victim services, elder case management, and veteran suicide prevention services.",Aleutians West Census Area,Tribal Health Organization,2026-08-21
AK,20,Aleutian Pribilof Islands Association,242531.68,TRIBAL_ORG,No,Implementation | Strengthen Workforce | Aleutians West Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Clinic; Emergency Medical Services; Family medicine or primary care; Tribal Health Organization,HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,NON_HOSPITAL,No,"The state's own Organization Type field states 'Tribal Health Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-046, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (FQHC_OR_RHC / TRIBAL_ORG). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Strengthen Workforce,BP1-IA-046,Implementation,Strengthen Workforce,Strengthening Rural Care Coordination through Expansion of Community Health Worker and Social Work Services,"APIA proposes to expand care coordination by adding one medical social worker and two community health workers to its primary care team. This addresses critical workforce shortages and gaps in patient support services for people living in the remote communities of Atka, Nikolski, St. George, and Unalaska. This addresses critical workforce shortages and gaps in patient support services for people living in the remote communities within APIA's Primary Care Services service area (Atka, Nikolski, St. George and Unalaska).",Aleutians West Census Area,Clinic; Emergency Medical Services; Family medicine or primary care; Tribal Health Organization,2026-08-21
AK,21,Aleutian Pribilof Islands Association,79141,FQHC_OR_RHC,No,Implementation | Health Care Access | Aleutians West Census Area,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,Clinic; Family medicine or primary care; Federally qualified health center; Tribal Health Organization,HIGH,RECIPIENT_TYPE_VARIES_IN_SOURCE,NON_HOSPITAL,No,"The state's own Organization Type field states 'Federally qualified health center'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-IA-045, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award. NOTE: Alaska's Organization Type field gives this recipient a different organisational form on another of its own projects (FQHC_OR_RHC / TRIBAL_ORG). The per-row value is kept as the state published it and is not harmonised; a reviewer resolves which form the entity has.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Health Care Access,BP1-IA-045,Implementation,Health Care Access,Strengthening APIA Rural Diagnostic Capacity through Laboratory Expansion,"The Aleutian Pribilof Islands Association (APIA) proposes to expand laboratory capability at all four Primary Care Services clinics in the remote Aleutian and Pribilof Islands. This project will install a Piccolo Chemistry Analyzer at Nikolski Health Center and deploy troponin-capable point-of-care diagnostic systems at all sites, including the Oonalaska Wellness Center hub. These upgrades will enable timely onsite testing, reduce delays in critical care (especially cardiac events), minimize costly patient travel and medevacs, and improve health outcomes for rural Unangax communities.",Aleutians West Census Area,Clinic; Family medicine or primary care; Federally qualified health center; Tribal Health Organization,2026-08-21
AK,22,All Alaska Pediatric Partnership,221801.8,NONPROFIT_CBO,No,Planning | Healthy Beginnings | Statewide,Yes,No,FY2026 (Year 1),Alaska RHTP Awards Notice 2026 - Notice of Intent to Award,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,NOTICE_OF_INTENT_TO_AWARD,MODEL_ASSISTED,AI-assisted - CONFIRM,,,,,"Non-Profit, Social Service, or Community Based Organization",HIGH,AMOUNT_PRELIMINARY,NON_HOSPITAL,No,"The state's own Organization Type field states 'Non-Profit, Social Service, or Community Based Organization'. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Source: Alaska DOH's rolling RHTP award notice (sheet 'Notice of Intent to Award'), project BP1-PL-005, notified 2026-08-21. The amount is published as preliminary and the document is a notice of intent to award, not a notice of award.",data/evidence/AK/2026-08-28_ak_rhtp_awardsnotice_2026.xlsx,https://health.alaska.gov/media/tcvker5a/ak_rhtp_awardsnotice_2026.xlsx,PER_PROJECT,PRELIMINARY_AS_PUBLISHED,INTENT_TO_AWARD,STATE_ORG_TYPE,Healthy Beginnings,BP1-PL-005,Planning,Healthy Beginnings,All Alaska Pediatric Partnership: Readiness for a Coordinated Pediatric System of Care,"All Alaska Pediatric Partnership (A2P2) proposes an administrative readiness project to strengthen organizational capacity for implementing a multi-phase expansion of Help Me Grow Alaska's referral pathways and service tracks, in support of a more coordinated statewide pediatric system of care. Two contractors will support project design and implementation planning and organizational/workforce readiness respectively. This readiness investment is designed to position A2P2 to successfully implement a companion DOH-solicited Targeted Innovation proposal.",Statewide,"Non-Profit, Social Service, or Community Based Organization",2026-08-21
