state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,region,row_in_region,award_pool,recipient_url,recipient_type_source,determination_confidence,flag_reason,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path
IN,11,CoAction,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,11,GROW Regional Grants -- Region 1,https://coaction.care/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,12,Goshen Health System,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,150026,,,,1,12,GROW Regional Grants -- Region 1,https://goshenhealth.com/,"TYPED (session 63, HAND-READ): HAND-READ BRIDGE: CMS IN Hospital Enrollment carries no record under this string; Goshen Health's hospital is GOSHEN HOSPITAL ASSOCIATION INC dba GOSHEN GENERAL HOSPITAL (CCN 150026), and the page links goshenhealth.com. LOW and subtractable; queued as IN_GROW_HOSPITAL_BRIDGES. Classifier said HOSPITAL_OR_SYSTEM/MEDIUM.",LOW,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. HAND-READ BRIDGE: CMS IN Hospital Enrollment carries no record under this string; Goshen Health's hospital is GOSHEN HOSPITAL ASSOCIATION INC dba GOSHEN GENERAL HOSPITAL (CCN 150026), and the page links goshenhealth.com. LOW and subtractable; queued as IN_GROW_HOSPITAL_BRIDGES. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",GENERAL_KNOWLEDGE,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,13,"Marshall County HOPE, Inc.",,NONPROFIT_CBO,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,13,GROW Regional Grants -- Region 1,https://www.marshallcountyhope.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,14,"REAL Services, Inc.",,NONPROFIT_CBO,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,14,GROW Regional Grants -- Region 1,https://realservices.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,15,Community Foundation of Elkhart County,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,15,GROW Regional Grants -- Region 1,https://inspiringgood.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,16,HealthLinc,,FQHC_OR_RHC,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,16,GROW Regional Grants -- Region 1,https://healthlincchc.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,17,Michiana Behavioral Health,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,154047,,,,1,17,GROW Regional Grants -- Region 1,https://michianabehavioralhealth.com/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 154047. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 154047. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,18,Saint Joseph Regional Medical Center Plymouth Campus Inc.,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,150076,,,,1,18,GROW Regional Grants -- Region 1,https://www.sjmed.com/patients-visitors/plymouth-medical-center,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150076. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150076. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,19,Cultivate Food Rescue,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,19,GROW Regional Grants -- Region 1,https://cultivatefoodrescue.com/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,20,Indiana Immunization Coalition,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,20,GROW Regional Grants -- Region 1,https://vaccinateindiana.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,21,NorthShore Health Centers,,FQHC_OR_RHC,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,21,GROW Regional Grants -- Region 1,https://northshorehealth.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. EXACT federal record: CMS IN FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,22,Saint Joseph's College,,UNIVERSITY_OR_AHC,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,22,GROW Regional Grants -- Region 1,https://saintjoe.edu/,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said UNIVERSITY_OR_AHC/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,23,Elkhart General Hospital,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,150018,,,,1,23,GROW Regional Grants -- Region 1,https://locations.beaconhealthsystem.org/in/elkhart/elkhart-general-hospital,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150018. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 150018. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,24,Jasper Newton Foundation Inc.,,NONPROFIT_CBO,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,24,GROW Regional Grants -- Region 1,https://www.jaspernewtonfoundation.org/,"TYPED (session 63, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as IN_GROW_RECIPIENT_FORM_NOT_STATED. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,25,Northwest Health Starke Hospital,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,150102,,,,1,25,GROW Regional Grants -- Region 1,https://www.nwhealthstarke.com/,"TYPED (session 63, HAND-READ): HAND-READ BRIDGE: CMS enrols KNOX HOSPITAL COMPANY LLC dba NORTHWEST HEALTH-STARKE (CCN 150102, Knox); the state's string adds 'Hospital' and drops the hyphen, and the page links nwhealthstarke.com. LOW; queued as IN_GROW_HOSPITAL_BRIDGES. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",LOW,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. HAND-READ BRIDGE: CMS enrols KNOX HOSPITAL COMPANY LLC dba NORTHWEST HEALTH-STARKE (CCN 150102, Knox); the state's string adds 'Hospital' and drops the hyphen, and the page links nwhealthstarke.com. LOW; queued as IN_GROW_HOSPITAL_BRIDGES. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",GENERAL_KNOWLEDGE,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,26,Starke County EMS,,EMS_OR_PSAP,No,"GROW Regional Grants, Region 1 ($12.6 Million Awarded to Region 1), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,,,,,1,26,GROW Regional Grants -- Region 1,https://starke.in.gov/annex-1/ems/,"TYPED (session 63, CLASSIFIER): The form is in the state's own string, and the shared classifier's name rule reads it. Classifier said EMS_OR_PSAP/HIGH.",HIGH,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. The form is in the state's own string, and the shared classifier's name rule reads it. Not a pass-through: IDOH's FAQ awards every listed organisation directly and prohibits it from sub-awarding.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",STATE_SOURCE,12600000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
IN,27,Adams County Memorial Hospital,,HOSPITAL_OR_SYSTEM,Yes,"GROW Regional Grants, Region 2 ($20.7 Million Awarded to Region 2), selected subrecipient announced 2026-09-03. INDIANA PUBLISHES NO PER-ORGANISATION AMOUNT: the region figure is in round_amount and is never divided (§6.2).",Yes,No,FY2026 (Year 1),"GROW Regional Grants -- Grant Recipient Organizations (IDOH, in.gov/grow-rural-health/regional-grants), with the eight IDOH Region press releases of 2026-09-03",https://www.in.gov/grow-rural-health/regional-grants/,AGENCY_PRESS_RELEASE,DIRECT_TEXT,R/03bi_in_grow_regional_awardees.R,151330,,,,2,1,GROW Regional Grants -- Region 2,https://adamshospital.org/,"TYPED (session 63, FEDERAL RECORD): EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151330; its provider-based RHCs enrol under the same name. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the named recipient is a hospital or hospital system and the state's award document names both the recipient and the amount. EXACT federal record: CMS IN Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 151330; its provider-based RHCs enrol under the same name. §0.3a: the recipient is a hospital whatever the activity.","Indiana publishes NO per-organisation amount. The region's figure, rounded in source to $0.1M, is in round_amount; it repeats on every row of its region and is never divided or summed down the column (§6.2).",ORG_WEBSITE,20700000,2026-09-03,data/evidence/recheck/2026-09-24/IN/grow_regional_grants_page.html
