state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,nhvn_member_of,city,determination_basis,classification_rule,source_archive_path,basis_type,verified_by,verified_basis
NE,69,Howard County Medical Center,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: St. Paul.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,St. Paul,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,70,Jefferson Community Health and Life,,HOSPITAL_OR_SYSTEM,Yes,"Named on the Nebraska High Value Network roster AND holds a separate individual 4.4b award. DHHS's own note: (will not be awarded over the maximum allowable amount, as they were awarded individually)",Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Fairbury,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,71,Jennie M. Melham Memorial Medical Center,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Broken Bow.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Broken Bow,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,72,Lexington Regional Health Center,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Lexington.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Lexington,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,73,Memorial Community Health,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Aurora.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Aurora,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,74,Memorial Health Care Systems,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Seward.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Seward,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,75,Sidney Regional Medical Center,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Sidney.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Sidney,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,76,Tri Valley Health System,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Cambridge.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Cambridge,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,77,Valley County Health System,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: Ord.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,Ord,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,78,York General Health Care Services,,HOSPITAL_OR_SYSTEM,Yes,Named by DHHS on the 4.4b notice of award as one of the individual hospitals receiving funding through the Nebraska High Value Network. City: York.,Yes,No,FY2026,RHTP Initiative 4.4b Awards -- Remote Patient Monitoring in Facilities and at Home,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-4.4b.pdf,NOTICE_OF_AWARD,DIRECT_TEXT,AUTO,,,,,STATED_IN_SOURCE,MEDIUM,AMOUNT_MISSING,Initiative 4.4b Remote Patient Monitoring -- Nebraska High Value Network member hospitals,BP1,DIRECT,Yes,NAMED_HOSPITAL,Nebraska High Value Network,Nebraska High Value Network,York,"Named on Nebraska DHHS's Initiative 4.4b notice of award under its own sentence: Nebraska High Value Network is a collaborative network. The list of individual hospitals receiving funding as of the time of this notice follows. The amount is deliberately EMPTY: DHHS publishes the network's $18,156,856.12 as one figure and no per-hospital split, and §6.2 forbids dividing it.",STATED_IN_SOURCE,data/evidence/NE/2026-08-31_ne_dhhs_public_notice_of_award_4.4b.pdf,,,
NE,79,Alegent Creighton Health DBA CHI Health Plainview,245101.8,HOSPITAL_OR_SYSTEM,Yes,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,281346,,,,FEDERAL_RECORD_EXACT,MEDIUM,,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,"§10.2 DIRECT. EXACT federal record: CMS Hospital Enrollment (NE, archived 2026-09-24) carries this string's DBA or organisation half as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 281346/28Z346 (PART A PROVIDER - CRITICAL ACCESS HOSPITAL). Classifier said NONPROFIT_CBO/LOW. MEDIUM, not HIGH: the source is an intent notice and no Stage 5 CCN match has run. §0.3a: the recipient is a hospital whatever the activity (mental health crisis facility modification).",FEDERAL_RECORD_EXACT,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,ORG_WEBSITE,,
NE,80,Alegent Creighton Health DBA CHI Health Schuyler,235795.27,HOSPITAL_OR_SYSTEM,Yes,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,281323,,,,FEDERAL_RECORD_EXACT,MEDIUM,,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,"§10.2 DIRECT. EXACT federal record: CMS Hospital Enrollment (NE, archived 2026-09-24) carries this string's DBA or organisation half as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 281323/28Z323 (PART A PROVIDER - CRITICAL ACCESS HOSPITAL). Classifier said NONPROFIT_CBO/LOW. MEDIUM, not HIGH: the source is an intent notice and no Stage 5 CCN match has run. §0.3a: the recipient is a hospital whatever the activity (mental health crisis facility modification).",FEDERAL_RECORD_EXACT,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,ORG_WEBSITE,,
NE,81,BAART Community Healthcare DBA BAART Programs Omaha,300940,NONPROFIT_CBO,No,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,RECIPIENT_TYPE_INFERRED,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,NON_HOSPITAL,No,NOT_HOSPITAL,,,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,,,
NE,82,Central Wyoming Counseling Center DBA Nebraska Panhandle Counseling Center,349493,NONPROFIT_CBO,No,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,RECIPIENT_TYPE_INFERRED,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,NON_HOSPITAL,No,NOT_HOSPITAL,,,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,,,
NE,83,Dundy County Hospital,73953.48,HOSPITAL_OR_SYSTEM,Yes,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,281340,,,,FEDERAL_RECORD_EXACT,MEDIUM,,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,"§10.2 DIRECT. EXACT federal record: CMS Hospital Enrollment (NE, archived 2026-09-24) carries this string's as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 281340/28Z340 (PART A PROVIDER - CRITICAL ACCESS HOSPITAL). Classifier said HOSPITAL_OR_SYSTEM/HIGH. MEDIUM, not HIGH: the source is an intent notice and no Stage 5 CCN match has run. §0.3a: the recipient is a hospital whatever the activity (mental health crisis facility modification).",FEDERAL_RECORD_EXACT,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,ORG_WEBSITE,,
NE,84,Heartland Counseling Services Inc,156092.98,NONPROFIT_CBO,No,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,RECIPIENT_TYPE_INFERRED,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,NON_HOSPITAL,No,NOT_HOSPITAL,,,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,,,
NE,85,Lutheran Family Service of Nebraska Inc,2441936.73,NONPROFIT_CBO,No,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,RECIPIENT_TYPE_INFERRED,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,NON_HOSPITAL,No,NOT_HOSPITAL,,,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,,,
NE,86,The Mary Lanning Memorial Hospital Association DBA Mary Lanning Memorial Healthcare,1049999.73,HOSPITAL_OR_SYSTEM,Yes,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,280032,,,,FEDERAL_RECORD_EXACT,MEDIUM,,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,"§10.2 DIRECT. EXACT federal record: CMS Hospital Enrollment (NE, archived 2026-09-24) carries this string's DBA or organisation half as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 280032/28S032 (PART A PROVIDER - HOSPITAL). Classifier said HOSPITAL_OR_SYSTEM/HIGH. MEDIUM, not HIGH: the source is an intent notice and no Stage 5 CCN match has run. §0.3a: the recipient is a hospital whatever the activity (mental health crisis facility modification).",FEDERAL_RECORD_EXACT,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,ORG_WEBSITE,,
NE,87,Methodist Fremont Health,126285,HOSPITAL_OR_SYSTEM,Yes,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,280077,,,,FEDERAL_RECORD_EXACT,MEDIUM,,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,"§10.2 DIRECT. EXACT federal record: CMS Hospital Enrollment (NE, archived 2026-09-24) carries this string's as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 280077 (PART A PROVIDER - HOSPITAL). Classifier said NONPROFIT_CBO/LOW. MEDIUM, not HIGH: the source is an intent notice and no Stage 5 CCN match has run. §0.3a: the recipient is a hospital whatever the activity (mental health crisis facility modification).",FEDERAL_RECORD_EXACT,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,ORG_WEBSITE,,
NE,88,Oasis Counseling International,4565.37,NONPROFIT_CBO,No,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,RECIPIENT_TYPE_INFERRED,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,NON_HOSPITAL,No,NOT_HOSPITAL,,,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,,,
NE,89,Regional West Medical Center,93867,HOSPITAL_OR_SYSTEM,Yes,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,280061,,,,FEDERAL_RECORD_EXACT,MEDIUM,,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,DIRECT,Yes,NAMED_HOSPITAL,,,,"§10.2 DIRECT. EXACT federal record: CMS Hospital Enrollment (NE, archived 2026-09-24) carries this string's as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 280061/28S061/28T061 (PART A PROVIDER - HOSPITAL). Classifier said HOSPITAL_OR_SYSTEM/HIGH. MEDIUM, not HIGH: the source is an intent notice and no Stage 5 CCN match has run. §0.3a: the recipient is a hospital whatever the activity (mental health crisis facility modification).",FEDERAL_RECORD_EXACT,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,ORG_WEBSITE,,
NE,90,Valley Hope Association DBA Valley Hope of ONeill,418046.8,NONPROFIT_CBO,No,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,LOW,RECIPIENT_TYPE_INFERRED,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,NON_HOSPITAL,No,NOT_HOSPITAL,,,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.",FALLBACK,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,,,
NE,91,Winnebago Tribe of Nebraska DBA Winnebago Comprehensive Healthcare System,53615.09,TRIBAL_ORG,No,"Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis. INTENT TO AWARD (DHHS 09/01/2026: ""DHHS intends to award subawards to the following applicants""); not yet an award.",Yes,No,FY2026,RHTP Initiative 5.3 Awards (headed 'Intent to Award') -- Modification of Existing Clinical Facilities for Mental Health Crisis,https://dhhs.ne.gov/Documents/RHTP-Public-Notice-of-Award-5.3.pdf,NOTICE_OF_INTENT_TO_AWARD,DIRECT_TEXT,AUTO,,,,,DERIVED_FROM_NAME,HIGH,,Initiative 5.3 Modification of Existing Clinical Facilities for Mental Health Crisis,BP1,NON_HOSPITAL,No,NOT_HOSPITAL,,,,"Recipient name rule: name states a tribal entity. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. HAND-READ REFUSAL (session 64): CMS enrols the tribe's own name as a hospital provider (Twelve Clans Unity Hospital, CCN 280059), but the awardee is the tribal government doing business as a comprehensive health SYSTEM and no source says the hospital receives this money. Not promoted (§0.4).",PATTERN,data/evidence/NE/2026-09-24_ne_dhhs_public_notice_of_award_5.3.pdf,,,
