state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,ein,score,requested_amount,recommended_amount,approval_condition,county,round_amount,award_source,approval_date,source_archive_path
WY,52,William H. and Carrie Gottsche Foundation,105420,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,105420,,Big Horn County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,53,Instaclinic LLC,151440,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,151440,,Campbell County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,54,University of Wyoming Family Medicine,108540,UNIVERSITY_OR_AHC,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a university or college.,HIGH,AMOUNT_PRELIMINARY,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,108540,,Carbon County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,55,Community Strong LLC,105420,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,105420,,Converse County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,56,Community Strong LLC,83580,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,83580,,Crook County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,57,"No bidders, recommend sole source w Tribal provider",,NOT_YET_NAMED,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). THIS ROW NAMES NOBODY: Wyoming allocated this county's care-coordination budget and recorded ""No bidders"", directing WDH to seek a voluntary sole-source agreement with a Tribal provider. Its `amount` is deliberately EMPTY and the figure is in `round_amount` (§6.2).",No,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"The cell is a SENTENCE and not an organisation -- 'No bidders, recommend sole source w Tribal provider' -- so no recipient is named (§6.1). The shared classifier types this string `TRIBAL_ORG` at HIGH confidence, which is exactly why it is overridden here rather than accepted.",LOW,AMOUNT_PRELIMINARY;RECIPIENT_NOT_NAMED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"The cell is a SENTENCE and not an organisation -- 'No bidders, recommend sole source w Tribal provider' -- so no recipient is named (§6.1). The shared classifier types this string `TRIBAL_ORG` at HIGH confidence, which is exactly why it is overridden here rather than accepted. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,164700,,Northern Arapaho,164700,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,58,"No bidders, recommend sole source w Tribal provider",,NOT_YET_NAMED,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). THIS ROW NAMES NOBODY: Wyoming allocated this county's care-coordination budget and recorded ""No bidders"", directing WDH to seek a voluntary sole-source agreement with a Tribal provider. Its `amount` is deliberately EMPTY and the figure is in `round_amount` (§6.2).",No,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,"The cell is a SENTENCE and not an organisation -- 'No bidders, recommend sole source w Tribal provider' -- so no recipient is named (§6.1). The shared classifier types this string `TRIBAL_ORG` at HIGH confidence, which is exactly why it is overridden here rather than accepted.",LOW,AMOUNT_PRELIMINARY;RECIPIENT_NOT_NAMED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"The cell is a SENTENCE and not an organisation -- 'No bidders, recommend sole source w Tribal provider' -- so no recipient is named (§6.1). The shared classifier types this string `TRIBAL_ORG` at HIGH confidence, which is exactly why it is overridden here rather than accepted. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,102300,,Eastern Shoshone,102300,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,59,William H. and Carrie Gottsche Foundation,120240,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,120240,,Fremont County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,60,University of Wyoming Family Medicine,110880,UNIVERSITY_OR_AHC,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient name rule: name states a university or college.,HIGH,AMOUNT_PRELIMINARY,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient name rule: name states a university or college. §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,110880,,Goshen County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,61,William H. and Carrie Gottsche Foundation,96060,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,96060,,Hot Springs County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,62,Community Strong LLC,94500,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,94500,,Johnson County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,63,Instaclinic LLC,320700,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,320700,,Laramie County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,64,Community Strong LLC,92160,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,92160,,Lincoln County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,65,Instaclinic LLC,320700,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,320700,,Natrona County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
WY,66,Community Strong LLC,81240,NONPROFIT_CBO,No,"Initiative 4.2 Clinically-Integrated Care Coordination. APPROVED BY THE RURAL HEALTH TRANSFORMATION ADVISORY COMMITTEE ON 2026-08-11, NOT EXECUTED: Wyoming's Year 1 obligation deadline for executed contracts is End of October 2026 (the minutes' own words) and WDH's programme-page timeline gives 2026-10-01. `round_amount` is this INITIATIVE's approved pool and repeats on every row of it -- never sum that column (Georgia's trap); use wy_reconcile(). ",Yes,No,2026,"Wyoming Rural Health Transformation Advisory Committee, Award Approvals - 8.11.26",https://health.wyo.gov/admin/rural-health-transformation-program/,NOTICE_OF_INTENT_TO_AWARD,PARSED_PDF_RUNS,R/03aj_wy_year1_awardees.R,,,,,Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10).,LOW,AMOUNT_PRELIMINARY;RECIPIENT_TYPE_INFERRED,4.2 Clinically-Integrated Care Coordination,Budget Period 1 (2025-12-29 to 2026-10-30),NON_HOSPITAL,No,NOT_HOSPITAL,,"Recipient is named but the source does not state its organisational form; §8 settled fallback (session 10). §10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","The figure in the committee document's own APPROVED column for this row, read with session 32's run model. Six of this document's rows carry the recipient name in a SEPARATE PAINTED RUN from the rest of the row, so the line model splits them and loses $5,156,000 of Initiative 1.1 in silence; the runs keep the name and the money together. Every table reconciles to the document's own Total row, to the budget summary's Approved award column, and thence to the $205,004,742 allotment.",,,,81240,,Niobrara County,3218160,APPROVALS_TABLE,2026-08-11,data/evidence/WY/2026-09-03_wy_advisory_committee_award_approvals_2026-08-11.pdf
