state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,award_pool,site,activity_raw,recipient_type_source,determination_confidence,flag_reason,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path
NJ,68,Deborah Heart and Lung Center,1393982,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310031,,,,Building Rural Hospital Capacity,,"This project is intended to implement RuralCare ConnectTM program, which includes outreach and support, and technology and monitoring. This program follows an integrated prevention- to-technology care model that expands access to preventive services, strengthens workforce capacity, and integrates telehealth and remote monitoring solutions to reach rural residents.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310031. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310031. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,69,Hunterdon Medical Center,1446828,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310005,,,,Building Rural Hospital Capacity,,This project is intended to modernize the digital hardware and technological infrastructure to complete EMR modernization to align with the latest HITECH standards.,"TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310005. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310005. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,70,"Inspira Medical Centers, Inc.",1460000,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity. SITE (not the recipient): Elmer.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Building Rural Hospital Capacity,Elmer,"[Elmer] The project centers on implementing an end-to-end virtual nursing model with a centralized command center, virtual observation, and standardized care coordination workflows, to preserve access, and stabilize staffing.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 310032/310032A/310069/310069A/31S032/31S032A/31S069A. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 310032/310032A/310069/310069A/31S032/31S032A/31S069A. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,71,"Inspira Medical Centers, Inc.",1209202,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity. SITE (not the recipient): Mannington.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Building Rural Hospital Capacity,Mannington,"[Mannington] The project centers on implementing an end-to- end virtual nursing model with a centralized command center, virtual observation, and standardized care coordination workflows, to preserve access, and stabilize staffing.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 310032/310032A/310069/310069A/31S032/31S032A/31S069A. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 310032/310032A/310069/310069A/31S032/31S032A/31S069A. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,72,"Inspira Medical Centers, Inc.",1460000,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity. SITE (not the recipient): Vineland.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310032,,,,Building Rural Hospital Capacity,Vineland,"[Vineland] The project centers on implementing an end-to-end virtual nursing model with a centralized command center, virtual observation, and standardized care coordination workflows, to preserve access, and stabilize staffing.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310032. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310032. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,73,Shore Memorial Hospital,1458227,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310047,,,,Building Rural Hospital Capacity,,"This project will transition Shore Physicians Group from Athena to Oracle Health, consolidating both hospital and ambulatory services onto a single, remote-hosted Oracle Health enterprise platform.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310047. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310047. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,74,St. Luke's Warren Hospital,1460000,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Building Rural Hospital Capacity.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310060,,,,Building Rural Hospital Capacity,,"This project will upgrade Ultrasound, General Diagnostic and Women's Imaging equipment with the latest software to improve patient care.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310060. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310060. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,75,"Community Health Care, Inc. DBA CompleteCare Health Network",240589,FQHC_OR_RHC,No,"NJRHT first-round award, 2026-07-31. Community Health Workers in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Community Health Workers in Rural New Jersey,,"Deploy CHWs to expand access to care, address SDOH, reduce avoidable emergency department utilization, and improve health outcomes for rural residents in Cumberland and Cape May counties through SDOH screenings, care coordination and patient navigation, community outreach, and building lasting community-clinical partnerships.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311016/311807/311860/311864/311888/311897/311905/311918/311930/311935/311941. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: EXACT federal record: CMS NJ FQHC Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 311016/311807/311860/311864/311888/311897/311905/311918/311930/311935/311941.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,76,Cooper Health System,169861,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Community Health Workers in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310014,,,,Community Health Workers in Rural New Jersey,,"Deploy CHWs to deliver community-centered outreach, care coordination, and social needs navigation in rural Burlington and Cape May Counties to ensure continuity across care settings.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310014. Classifier said HOSPITAL_OR_SYSTEM/MEDIUM.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310014. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,77,Healthy People Worldwide DBA Mowana Care,300000,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Community Health Workers in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Community Health Workers in Rural New Jersey,,"Improve access to maternal, behavioral, and preventive healthcare services in rural Hunterdon and Mercer Counties through outreach, care coordination, and SDOH navigation via CHWs.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,78,Kennedy University Hospital Inc.,123603,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Community Health Workers in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310086,,,,Community Health Workers in Rural New Jersey,,"Improve access to care, strengthen chronic disease prevention and management, and address SDOH among rural residents of Burlington County via CHWs.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310086. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310086. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,79,NORWESCAP,106258,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Community Health Workers in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Community Health Workers in Rural New Jersey,,"Identify unmet medical and SDOH needs in Warren and Hunterdon Counties and connect residents to appropriate resources, reducing avoidable emergency care utilization and improving long-term well-being.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,80,Statewide Parent Advocacy Network,186517,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Community Health Workers in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Community Health Workers in Rural New Jersey,,"Deploy CHWs across Atlantic, Cape May, Cumberland, Hunterdon, Salem, Sussex, and Warren counties, to strengthen family navigation, improve care coordination, and enhance community-clinical linkages.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,81,"Trenton Health Team, Inc.",249382,NONPROFIT_CBO,No,"NJRHT first-round award, 2026-07-31. Community Health Workers in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Community Health Workers in Rural New Jersey,,"Improve maternal and infant health outcomes for rural pregnant and postpartum individuals in Mercer County using a fully embedded CHW model within Capital Health’s prenatal clinics, including SDOH screening and care coordination.","TYPED (session 61, FALLBACK): The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED. Classifier said NONPROFIT_CBO/LOW.",LOW,RECIPIENT_TYPE_INFERRED,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: The source states no form (§8's standing fallback, RECIPIENT_TYPE_INFERRED); queued as NJ_RECIPIENT_FORM_NOT_STATED.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,82,Virtua Health Inc.,107451,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Community Health Workers in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Community Health Workers in Rural New Jersey,,"Expand a specialized CHW workforce to improve access to preventive maternal and child health services for families in rural South Jersey through home visiting, mobile health integration, telehealth support, and care coordination.","TYPED (session 61, HAND-READ): HAND-READ BRIDGE: CMS NJ Hospital Enrollment carries no record under 'Virtua Health Inc.'; it enrols Virtua's hospitals under four subsidiaries, every one named VIRTUA ... (Willingboro 310061, Our Lady of Lourdes 310029, West Jersey Health System 310022, Memorial Hospital Burlington County 310057). The parent of an enrolled hospital system is §8's HOSPITAL_OR_SYSTEM; the tie is a reading, so LOW and subtractable. Classifier said NONPROFIT_CBO/LOW.",LOW,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: HAND-READ BRIDGE: CMS NJ Hospital Enrollment carries no record under 'Virtua Health Inc.'; it enrols Virtua's hospitals under four subsidiaries, every one named VIRTUA ... (Willingboro 310061, Our Lady of Lourdes 310029, West Jersey Health System 310022, Memorial Hospital Burlington County 310057). The parent of an enrolled hospital system is §8's HOSPITAL_OR_SYSTEM; the tie is a reading, so LOW and subtractable. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",GENERAL_KNOWLEDGE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,83,AtlantiCare Regional Medical Center,790478,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Doula Integration in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310064,,,,Doula Integration in Rural New Jersey,,"Establish a doula integration model to increase the delivery of patient-centered prenatal and perinatal care through standardized practices, shared decision making, culturally responsive care, and individualized birth plans.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310064. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310064. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,84,Cooper Health System,185000,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Doula Integration in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,310014,,,,Doula Integration in Rural New Jersey,,"Implement a Tier 1 Community Doula Program that integrates paid, NJ-approved community doulas into existing clinical and community-based maternal health services at Cooper University Health Care within Burlington County, Atlantic, Cape May, Cumberland, and Salem Counties.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310014. Classifier said HOSPITAL_OR_SYSTEM/MEDIUM.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCN 310014. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
NJ,85,HMH Hospitals Corporation,750000,HOSPITAL_OR_SYSTEM,Yes,"NJRHT first-round award, 2026-07-31. Doula Integration in Rural New Jersey.",Yes,Yes,FY2026 (Year 1),"Rural Health Transformation Program Funding Allocations – July 31, 2026 (NJ DOH/DHS)",https://nj.gov/rural-health-transformation/documents/njrht-funding-allocations-2026.pdf,GOVERNOR_PRESS_RELEASE,DIRECT_TEXT,R/03bf_nj_year1_awardees.R,,,,,Doula Integration in Rural New Jersey,,"Establish a hospital-integrated Transitions of Care Doula program at Hackensack Meridian Health (HMH) through the deployment of six full-time doulas to provide support to high-risk postpartum patients in Atlantic, Burlington, Cape May, Cumberland, Mercer, Monmouth, Ocean, Salem, and Sussex Counties.","TYPED (session 61, FEDERAL RECORD): EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 310001/310003/310034/310039/310052/310073/310108/310112/310113/31S001/31S073/31T034/31T052/31T108. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",MEDIUM,,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: EXACT federal record: CMS NJ Hospital Enrollment carries this string as an ORGANIZATION NAME or DBA (normalised for case, punctuation, a leading THE and a trailing INC) at CCNs 310001/310003/310034/310039/310052/310073/310108/310112/310113/31S001/31S073/31T034/31T052/31T108. §0.3a: the recipient is a hospital whatever the activity.","Award Amount column of the state's allocations PDF, exact to the dollar. The PDF prints no total; the 103 rows sum to $83,060,837 against the Governor's '$83 million' and '103 projects'.",ORG_WEBSITE,,2026-07-31,data/evidence/recheck/2026-09-24/NJ/njrht_funding_allocations_2026-07-31.pdf
