state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,initiative,activity,awardee_legal_as_published,dba_as_published,facility_state,recipient_type_source,determination_confidence,flag_reason,award_pool,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,basis_type,round_amount,announcement_date,source_archive_path,page_row
VT,64,Central Vermont Home Health & Hospice,264315.2,OTHER,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Central Vermont Home Health & Hospice,,VT,"TYPED (session 54): HOME HEALTH AGENCY. CMS HHA Enrollment: CENTRAL VERMONT HOME HEALTH & HOSPICE, INC, CCN 477003. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Determined form: HOME HEALTH AGENCY. CMS HHA Enrollment: CENTRAL VERMONT HOME HEALTH & HOSPICE, INC, CCN 477003.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,64
VT,65,Eye Care Associates,15500,PHYSICIAN_PRACTICE,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Eye Care Associates,,VT,"TYPED (session 54): Eye-care practice, by general knowledge. Classifier said NONPROFIT_CBO/LOW.",LOW,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",GENERAL_KNOWLEDGE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,65
VT,66,Essex Pediatrics,60504.9,PHYSICIAN_PRACTICE,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Essex Pediatrics,,,rhtp_classify_recipient_type() on the name: PHYSICIAN_PRACTICE/MEDIUM.,MEDIUM,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,66
VT,67,Northern Tier Center for Health (NOTCH),173966.92,FQHC_OR_RHC,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Northern Tier Center for Health (NOTCH),,VT,"TYPED (session 54): NOTCH is the trade name of The Richford Health Center, Inc. (CMS FQHC, 'NOTCH PRIMARY CARE'); this row prints only the trade name, so the bridge is a reading -- LOW. Classifier said NONPROFIT_CBO/LOW.",LOW,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",GENERAL_KNOWLEDGE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,67
VT,68,Northeastern Vermont Regional Hospital (NVRH),860274,HOSPITAL_OR_SYSTEM,Yes,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Northeastern Vermont Regional Hospital (NVRH),,VT,"TYPED (session 54): CMS Hospital Enrollment: NORTHEASTERN VERMONT REGIONAL HOSPITAL INC dba NVRH, CCN 471303 (CAH). Classifier said HOSPITAL_OR_SYSTEM/HIGH.",HIGH,,Shared Services,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the recipient is a hospital (CMS Hospital Enrollment: NORTHEASTERN VERMONT REGIONAL HOSPITAL INC dba NVRH, CCN 471303 (CAH).) and AHS lists the agreement as EXECUTED. §0.3a judges the recipient, not the activity.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,68
VT,69,Northwestern Medical Center,75382.5,HOSPITAL_OR_SYSTEM,Yes,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Northwestern Medical Center,,VT,"TYPED (session 54): CMS Hospital Enrollment: NORTHWESTERN MEDICAL CENTER INC, CCN 470024. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",HIGH,,Shared Services,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the recipient is a hospital (CMS Hospital Enrollment: NORTHWESTERN MEDICAL CENTER INC, CCN 470024.) and AHS lists the agreement as EXECUTED. §0.3a judges the recipient, not the activity.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,69
VT,70,Ophthalmic Consultants of Vermont,44355.5,PHYSICIAN_PRACTICE,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Ophthalmic Consultants of Vermont,,VT,"TYPED (session 54): Ophthalmology practice, by general knowledge. Classifier said NONPROFIT_CBO/LOW.",LOW,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",GENERAL_KNOWLEDGE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,70
VT,71,Primary Health Care Partners,653327.6,PHYSICIAN_PRACTICE,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Primary Health Care Partners,,VT,"TYPED (session 54): Independent primary-care practice group, by general knowledge. Printed two ways on the page; not merged (§2). Classifier said NONPROFIT_CBO/LOW.",LOW,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",GENERAL_KNOWLEDGE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,71
VT,72,Gifford Health Care,510763.57,FQHC_OR_RHC,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Gifford Health Care,,VT,"TYPED (session 54): CMS FQHC Enrollment: GIFFORD HEALTH CARE INC, CCN 471852. THE HOSPITAL is enrolled separately as GIFFORD MEDICAL CENTER INC (CCN 471301); the awardee string is the FQHC's legal name, so this is NOT a hospital row. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,72
VT,73,Thomas Chittenden Health Center,61364,PHYSICIAN_PRACTICE,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Thomas Chittenden Health Center,,VT,"TYPED (session 54): Independent primary-care practice (Williston), by general knowledge. Classifier said NONPROFIT_CBO/LOW.",LOW,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",GENERAL_KNOWLEDGE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,73
VT,74,Howard Center,139289.44,OTHER,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Howard Center,,VT,"TYPED (session 54): COMMUNITY MENTAL HEALTH DESIGNATED AGENCY (Chittenden County), by general knowledge. Classifier said NONPROFIT_CBO/LOW.",LOW,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Determined form: COMMUNITY MENTAL HEALTH DESIGNATED AGENCY (Chittenden County), by general knowledge.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",GENERAL_KNOWLEDGE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,74
VT,75,Lamoille Home Health and Hospice,136760.19,OTHER,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Lamoille Home Health and Hospice,,VT,"TYPED (session 54): HOME HEALTH AGENCY. CMS HHA Enrollment: LAMOILLE HOME HEALTH AGENCY, INC. dba LAMOILLE HOME HEALTH & HOSPICE, CCN 477015. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Determined form: HOME HEALTH AGENCY. CMS HHA Enrollment: LAMOILLE HOME HEALTH AGENCY, INC. dba LAMOILLE HOME HEALTH & HOSPICE, CCN 477015.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,75
VT,76,Richmond Family Medicine,59555.93,PHYSICIAN_PRACTICE,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,Richmond Family Medicine,,,rhtp_classify_recipient_type() on the name: PHYSICIAN_PRACTICE/MEDIUM.,MEDIUM,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,76
VT,77,"Community Health Centers of Burlington, Inc.",24503.24,FQHC_OR_RHC,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,"Community Health Centers of Burlington, Inc.",,VT,"TYPED (session 54): CMS FQHC Enrollment: COMMUNITY HEALTH CENTERS OF BURLINGTON INC, CCN 471800. Classifier said FQHC_OR_RHC/MEDIUM.",MEDIUM,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,77
VT,78,The Manor,90650.55,OTHER,No,"Executed agreement, Shared Services: Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,Grants to providers to adopt Artificial Intelligence (AI) transcription/scribe technology,The Manor,,VT,"TYPED (session 54): NURSING FACILITY. CMS SNF Enrollment: THE MANOR INC, Morrisville, CCN 475057. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work. Determined form: NURSING FACILITY. CMS SNF Enrollment: THE MANOR INC, Morrisville, CCN 475057.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,78
VT,79,"Five-Town Health Alliance Inc. DBA Mountain Community Health, Inc.",109192.5,FQHC_OR_RHC,No,"Executed agreement, Shared Services: e-Consult expansion and workforce capacity building. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,e-Consult expansion and workforce capacity building,Five-Town Health Alliance Inc.,"Mountain Community Health, Inc.",VT,"TYPED (session 54): CMS FQHC Enrollment: FIVE-TOWN HEALTH ALLIANCE, INC dba MOUNTAIN HEALTH CENTER, CCN 471846. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,79
VT,80,Richford Health Center Inc. DBA Northern Tier Center for Health (NOTCH),34207.62,FQHC_OR_RHC,No,"Executed agreement, Shared Services: e-Consult expansion and workforce capacity building. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,e-Consult expansion and workforce capacity building,Richford Health Center Inc.,Northern Tier Center for Health (NOTCH),VT,"TYPED (session 54): CMS FQHC Enrollment: THE RICHFORD HEALTH CENTER, INC. Classifier said NONPROFIT_CBO/LOW.",MEDIUM,,Shared Services,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,80
VT,81,Mary Hitchcock Memorial Hospital,4283851,HOSPITAL_OR_SYSTEM,Yes,"Executed agreement, Shared Services: e-Consult expansion and workforce capacity building. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Shared Services,e-Consult expansion and workforce capacity building,Mary Hitchcock Memorial Hospital*,,NH,"TYPED (session 54): CMS Hospital Enrollment: MARY HITCHCOCK MEMORIAL HOSPITAL, CCN 300003, LEBANON NH. OUT-OF-STATE FACILITY, counted under Vermont by owner decision (session 54): the page stars it, '*RHT funding is specific to services and activities benefiting Vermont patients'. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",HIGH,,Shared Services,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the recipient is a hospital (CMS Hospital Enrollment: MARY HITCHCOCK MEMORIAL HOSPITAL, CCN 300003, LEBANON NH. OUT-OF-STATE FACILITY, counted under Vermont by owner decision (session 54): the page stars it, '*RHT funding is specific to services and activities benefiting Vermont patients'.) and AHS lists the agreement as EXECUTED. §0.3a judges the recipient, not the activity.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,81
VT,82,Cathedral Square Corporation,2654539.04,NONPROFIT_CBO,No,"Executed agreement, Primary Care: Providing enhanced capacity for team-based care. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Providing enhanced capacity for team-based care,Cathedral Square Corporation,,,rhtp_classify_recipient_type() on the name: NONPROFIT_CBO/LOW.,LOW,RECIPIENT_TYPE_INFERRED,Primary Care,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,,"§10.2 NON_HOSPITAL: the named recipient is not a hospital (§0.3a -- judged on the recipient, not the activity), and the source does not mention hospitals anywhere in the funded work.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,82
VT,83,"North Country Hospital and Health Center, Inc.",440345.73,HOSPITAL_OR_SYSTEM,Yes,"Executed agreement, Primary Care: Mental Health and community support integration into primary care teams. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Mental Health and community support integration into primary care teams,"North Country Hospital and Health Center, Inc.",,VT,"TYPED (session 54): CMS Hospital Enrollment: NORTH COUNTRY HOSPITAL & HEALTH CENTER INC, CCN 471304 (CAH). Classifier said HOSPITAL_OR_SYSTEM/HIGH.",HIGH,,Primary Care,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the recipient is a hospital (CMS Hospital Enrollment: NORTH COUNTRY HOSPITAL & HEALTH CENTER INC, CCN 471304 (CAH).) and AHS lists the agreement as EXECUTED. §0.3a judges the recipient, not the activity.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,83
VT,84,Northeastern Vermont Regional Hospital,525355.11,HOSPITAL_OR_SYSTEM,Yes,"Executed agreement, Primary Care: Mental Health and community support integration into primary care teams. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Mental Health and community support integration into primary care teams,Northeastern Vermont Regional Hospital,,VT,"TYPED (session 54): CMS Hospital Enrollment: NORTHEASTERN VERMONT REGIONAL HOSPITAL INC dba NVRH, CCN 471303 (CAH). Classifier said HOSPITAL_OR_SYSTEM/HIGH.",HIGH,,Primary Care,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the recipient is a hospital (CMS Hospital Enrollment: NORTHEASTERN VERMONT REGIONAL HOSPITAL INC dba NVRH, CCN 471303 (CAH).) and AHS lists the agreement as EXECUTED. §0.3a judges the recipient, not the activity.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,84
VT,85,Northwestern Medical Center,764516.22,HOSPITAL_OR_SYSTEM,Yes,"Executed agreement, Primary Care: Mental Health and community support integration into primary care teams. Vermont's list is 'partial and ongoing'.",Yes,Yes,FY2026 (Year 1),"RHT Year 1 Awards and Contracts -- Updated as of September 18, 2026",https://healthcarereform.vermont.gov/rht-year-1-executed-agreements-and-contracts,NOTICE_OF_AWARD,DIRECT_TEXT,R/03at_vt_year1_awardees.R,,,,,Primary Care,Mental Health and community support integration into primary care teams,Northwestern Medical Center,,VT,"TYPED (session 54): CMS Hospital Enrollment: NORTHWESTERN MEDICAL CENTER INC, CCN 470024. Classifier said HOSPITAL_OR_SYSTEM/HIGH.",HIGH,,Primary Care,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,,"§10.2 DIRECT: the recipient is a hospital (CMS Hospital Enrollment: NORTHWESTERN MEDICAL CENTER INC, CCN 470024.) and AHS lists the agreement as EXECUTED. §0.3a judges the recipient, not the activity.","EXACT, as printed on AHS's list; the 112 rows sum to the table's own total ($87,175,011.33) to the cent.",ORG_WEBSITE,,2026-09-18,data/evidence/recheck/2026-09-23/VT/vt_year1_awards.html,85
