state,row_no,awardee,amount,recipient_type,distributed_to_hospital,note,recipient_confirmed,amount_confirmed,fiscal_year,source_document_title,state_source_url,validation_source_type,extraction_method,validator,ccn,aha_id,rural_designation,reviewer,initiative,award_pool,row_in_pool,awardee_as_published,recipient_type_source,determination_confidence,flag_reason,budget_period,flow_type,hospital_benefiting,hospital_attribution,intermediary_name,determination_basis,amount_basis,round_amount,announcement_date,source_archive_path,basis_type,verified_by,verified_basis
SC,11,ReGenesis Organization Community Health Center,425000,FQHC_OR_RHC,No,Connections to Care / Expand Remote Patient Monitoring (RPM) & Assistive Technology,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Connections to Care,Expand Remote Patient Monitoring (RPM) & Assistive Technology,11,ReGenesis Organization Community Health Center,DERIVED FROM THE RECIPIENT'S OWN NAME by rhtp_classify_recipient_type().,MEDIUM,NA,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"§10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf,NA,NA,NA
SC,12,Aiken Endocrinology,454980.27,PHYSICIAN_PRACTICE,No,Connections to Care / Expand Remote Patient Monitoring (RPM) & Assistive Technology,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Connections to Care,Expand Remote Patient Monitoring (RPM) & Assistive Technology,12,Aiken Endocrinology,"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,NA,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"RECIPIENT TYPE DETERMINED (session 50): PHYSICIAN_PRACTICE -- physician practice. Basis (GENERAL_KNOWLEDGE): A single-specialty endocrinology practice. Source: no citable source for the FORM; the answer is this project's own knowledge (§0.4, session 49 policy 3). flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because §2.1 says a correction shows what moved: §10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf,GENERAL_KNOWLEDGE,session 50 unstated-form typing,"physician practice. A single-specialty endocrinology practice. Source: no citable source for the FORM; the answer is this project's own knowledge (§0.4, session 49 policy 3)"
SC,13,Newberry County Memorial Hospital,488532,HOSPITAL_OR_SYSTEM,Yes,Connections to Care / Expand Remote Patient Monitoring (RPM) & Assistive Technology,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Connections to Care,Expand Remote Patient Monitoring (RPM) & Assistive Technology,13,Newberry County Memorial Hospital,DERIVED FROM THE RECIPIENT'S OWN NAME by rhtp_classify_recipient_type().,HIGH,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"§10.2 DIRECT -- the named recipient is itself a hospital or health system, so recipient identity IS the flow test and no description decides it (§0.3a). The award is MADE: SCDHHS issued Notices of Award Determination on its own published date of 2026-07-31 (MB# 26-026) and posted this list, headed 'Year 1 Awards', on 2026-09-15.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf,NA,NA,NA
SC,14,Healistic Woundcare Management Group,601000,OTHER,No,Connections to Care / Expand Remote Patient Monitoring (RPM) & Assistive Technology,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Connections to Care,Expand Remote Patient Monitoring (RPM) & Assistive Technology,14,Healistic Woundcare Management Group,"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,NA,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"RECIPIENT TYPE DETERMINED (session 50): OTHER -- mobile wound-care services provider. Basis (GENERAL_KNOWLEDGE): A wound-care services provider. Source: no citable source for the FORM; the answer is this project's own knowledge (§0.4, session 49 policy 3). flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because §2.1 says a correction shows what moved: §10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf,GENERAL_KNOWLEDGE,session 50 unstated-form typing,"mobile wound-care services provider. A wound-care services provider. Source: no citable source for the FORM; the answer is this project's own knowledge (§0.4, session 49 policy 3)"
SC,15,Midlands Neurology and Pain Associates,633600,PHYSICIAN_PRACTICE,No,Connections to Care / Expand Remote Patient Monitoring (RPM) & Assistive Technology,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Connections to Care,Expand Remote Patient Monitoring (RPM) & Assistive Technology,15,Midlands Neurology and Pain Associates,"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,NA,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"RECIPIENT TYPE DETERMINED (session 50): PHYSICIAN_PRACTICE -- physician practice. Basis (GENERAL_KNOWLEDGE): A single-specialty neurology and pain practice. Source: no citable source for the FORM; the answer is this project's own knowledge (§0.4, session 49 policy 3). flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because §2.1 says a correction shows what moved: §10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf,GENERAL_KNOWLEDGE,session 50 unstated-form typing,"physician practice. A single-specialty neurology and pain practice. Source: no citable source for the FORM; the answer is this project's own knowledge (§0.4, session 49 policy 3)"
SC,16,"Ehrhardt Medical Practice, LLC",661700,PHYSICIAN_PRACTICE,No,Connections to Care / Expand Remote Patient Monitoring (RPM) & Assistive Technology,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Connections to Care,Expand Remote Patient Monitoring (RPM) & Assistive Technology,16,"Ehrhardt Medical Practice, LLC","§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",LOW,NA,Budget Period 1,NON_HOSPITAL,No,NOT_HOSPITAL,NA,"RECIPIENT TYPE DETERMINED (session 50): PHYSICIAN_PRACTICE -- physician practice. Basis (GENERAL_KNOWLEDGE): A medical practice; the awardee string states the form. Source: no citable source for the FORM; the answer is this project's own knowledge (§0.4, session 49 policy 3). flow unchanged: the re-type does not cross §10.2's DIRECT test. PRIOR BASIS, kept because §2.1 says a correction shows what moved: §10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf,GENERAL_KNOWLEDGE,session 50 unstated-form typing,"physician practice. A medical practice; the awardee string states the form. Source: no citable source for the FORM; the answer is this project's own knowledge (§0.4, session 49 policy 3)"
SC,17,Self Regional Healthcare (Lakelands Region),677000,HOSPITAL_OR_SYSTEM,Yes,Connections to Care / Expand Remote Patient Monitoring (RPM) & Assistive Technology,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Connections to Care,Expand Remote Patient Monitoring (RPM) & Assistive Technology,17,Self Regional Healthcare (Lakelands Region),"§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",MEDIUM,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"RECIPIENT TYPE DETERMINED (session 50): HOSPITAL_OR_SYSTEM -- health system (Self Regional Healthcare, CCN 420071). Basis (ORG_WEBSITE): CMS Hospital Enrollments carries ORGANIZATION NAME 'SELF REGIONAL HEALTHCARE', Greenwood SC, against CCN 420071, plus four RHC enrolments. South Carolina spells it EIGHT ways, each with a different site in parentheses; none is merged (§2). Source: https://data.cms.gov/provider-data/dataset/xubh-q36u (Hospital Enrollments, 2026-07-31). flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test. PRIOR BASIS, kept because §2.1 says a correction shows what moved: §10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf,ORG_WEBSITE,session 50 unstated-form typing,"health system (Self Regional Healthcare, CCN 420071). CMS Hospital Enrollments carries ORGANIZATION NAME 'SELF REGIONAL HEALTHCARE', Greenwood SC, against CCN 420071, plus four RHC enrolments. South Carolina spells it EIGHT ways, each with a different site in parentheses; none is merged (§2). Source: https://data.cms.gov/provider-data/dataset/xubh-q36u (Hospital Enrollments, 2026-07-31)"
SC,18,"Medical University Hospital Authority (MUSC Health, Orangeburg)",725020,HOSPITAL_OR_SYSTEM,Yes,Connections to Care / Expand Remote Patient Monitoring (RPM) & Assistive Technology,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Connections to Care,Expand Remote Patient Monitoring (RPM) & Assistive Technology,18,"Medical University Hospital Authority (MUSC Health, Orangeburg)",DERIVED FROM THE RECIPIENT'S OWN NAME by rhtp_classify_recipient_type().,HIGH,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"§10.2 DIRECT -- the named recipient is itself a hospital or health system, so recipient identity IS the flow test and no description decides it (§0.3a). The award is MADE: SCDHHS issued Notices of Award Determination on its own published date of 2026-07-31 (MB# 26-026) and posted this list, headed 'Year 1 Awards', on 2026-09-15.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf,NA,NA,NA
SC,19,"Prisma Health-Upstate (Oconee, Lee, and Laurens)",1094750,HOSPITAL_OR_SYSTEM,Yes,Connections to Care / Expand Remote Patient Monitoring (RPM) & Assistive Technology,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Connections to Care,Expand Remote Patient Monitoring (RPM) & Assistive Technology,19,"Prisma Health-Upstate (Oconee, Lee, and Laurens)","§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",MEDIUM,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"RECIPIENT TYPE DETERMINED (session 50): HOSPITAL_OR_SYSTEM -- health system (Prisma Health, CCNs 420009, 420015, 420018, 420033 and others). Basis (ORG_WEBSITE): CMS Hospital Enrollments carries ORGANIZATION NAME 'PRISMA HEALTH-UPSTATE', 'PRISMA HEALTH-MIDLANDS' and 'PRISMA HEALTH OCONEE MEMORIAL HOSPITAL' against South Carolina CCNs. South Carolina spells this system TEN different ways across its award list and NONE is merged (§2) -- session 47 measured the three that differ by a single space run. Source: https://data.cms.gov/provider-data/dataset/xubh-q36u (Hospital Enrollments, 2026-07-31). flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test. PRIOR BASIS, kept because §2.1 says a correction shows what moved: §10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf,ORG_WEBSITE,session 50 unstated-form typing,"health system (Prisma Health, CCNs 420009, 420015, 420018, 420033 and others). CMS Hospital Enrollments carries ORGANIZATION NAME 'PRISMA HEALTH-UPSTATE', 'PRISMA HEALTH-MIDLANDS' and 'PRISMA HEALTH OCONEE MEMORIAL HOSPITAL' against South Carolina CCNs. South Carolina spells this system TEN different ways across its award list and NONE is merged (§2) -- session 47 measured the three that differ by a single space run. Source: https://data.cms.gov/provider-data/dataset/xubh-q36u (Hospital Enrollments, 2026-07-31)"
SC,20,"Prisma Health-Upstate (Oconee, Laurens)",1349818,HOSPITAL_OR_SYSTEM,Yes,Connections to Care / Expand Remote Patient Monitoring (RPM) & Assistive Technology,Yes,Yes,FY2026 (Year 1),SC RHTP Year 1 Award List,https://www.scdhhs.gov/sites/dhhs/files/SC%20RHTP%20Year%201%20Award%20List%20to%20CMS.pdf,NOTICE_OF_AWARD,PDF_TEXT,R/03ao_sc_year1_awardees.R,NA,NA,NA,NA,Connections to Care,Expand Remote Patient Monitoring (RPM) & Assistive Technology,20,"Prisma Health-Upstate (Oconee, Laurens)","§8's STANDING FALLBACK. The award list publishes a recipient and an amount and NOTHING about the recipient's organisational form -- no type column, no county, no project description -- so Kansas's, Maryland's, Nebraska's, Oklahoma's, Nevada's, Michigan's, Missouri's, Iowa's, North Carolina's, Arkansas's, Wyoming's and Mississippi's shape a THIRTEENTH time. NOTHING WAS PROMOTED (§0.4), and the refusal runs BOTH ways: Self Regional Healthcare, McLeod Health, AnMed, Prisma Health and Tidelands Health read as hospital systems to anyone who knows South Carolina and are NOT promoted, while the nineteen SCDBHDD rows are the state's own behavioral health department and are NOT demoted to STATE_AGENCY. Both would be this pipeline asserting a form the document has not.",MEDIUM,NA,Budget Period 1,DIRECT,Yes,NAMED_HOSPITAL,NA,"RECIPIENT TYPE DETERMINED (session 50): HOSPITAL_OR_SYSTEM -- health system (Prisma Health, CCNs 420009, 420015, 420018, 420033 and others). Basis (ORG_WEBSITE): CMS Hospital Enrollments carries ORGANIZATION NAME 'PRISMA HEALTH-UPSTATE', 'PRISMA HEALTH-MIDLANDS' and 'PRISMA HEALTH OCONEE MEMORIAL HOSPITAL' against South Carolina CCNs. South Carolina spells this system TEN different ways across its award list and NONE is merged (§2) -- session 47 measured the three that differ by a single space run. Source: https://data.cms.gov/provider-data/dataset/xubh-q36u (Hospital Enrollments, 2026-07-31). flow re-run: §10.2 re-applied because the re-type crosses the DIRECT test. PRIOR BASIS, kept because §2.1 says a correction shows what moved: §10.2 -- the named recipient is not a hospital on the only evidence the document offers, which is its name. Where recipient_type is §8's standing fallback this is the CONSERVATIVE answer and the row is queued as SC_RECIPIENT_FORM_NOT_STATED: resolving it could only RAISE South Carolina's hospital figure, never lower it.","EXACT and per-recipient, published by SCDHHS for every one of the 228 rows. The document carries NO total of any kind, so the $167,299,900.69 this file reports is the SUM OF THE ROWS, corroborated from outside by CMS's own '228 grants' and '$167 Million' (2026-09-17) and by each project numbering 1..n with no gap.",NA,2026-09-15,data/evidence/SC/2026-09-21_sc_rhtp_year1_award_list_THE_ROSTER.pdf,ORG_WEBSITE,session 50 unstated-form typing,"health system (Prisma Health, CCNs 420009, 420015, 420018, 420033 and others). CMS Hospital Enrollments carries ORGANIZATION NAME 'PRISMA HEALTH-UPSTATE', 'PRISMA HEALTH-MIDLANDS' and 'PRISMA HEALTH OCONEE MEMORIAL HOSPITAL' against South Carolina CCNs. South Carolina spells this system TEN different ways across its award list and NONE is merged (§2) -- session 47 measured the three that differ by a single space run. Source: https://data.cms.gov/provider-data/dataset/xubh-q36u (Hospital Enrollments, 2026-07-31)"
